account_id,account_number,document_id,account_created_at,account_primary_cnae,account_secondary_cnae,account_section_id,account_division_id,account_group_id,account_class_id,account_city,account_state,account_dominio_email,account_length_email,acccount_name_in_email,account_number_initial_email,account_number_final_email,account_number_in_email,account_settings_message,account_settings_image,fine,interest,account_email_sett_change,account_email_sett_unpaid,account_email_sett_settled,account_email_sett_charge_cancel,account_email_sett_subscription_cancel,account_email_sett_carnet_cancel
215942,e20c6d9fe440492f409abc366d0550bfcd7ac023136e8857597d287b029ea406,170028,2020-07-14 18:09:00,f95f9e8abbca0b1291308ec254cc431d147716d075708ff1514371fcf26746fc,,df88b166d8061603945fa62064a4005f4d31cbe4932ce65b2c3970f0f02e27f2,811929b0e082c75e044014794d63b63bc8546df2fb2dc8ada8ea4e2f621df9f4,d55f272cb2871a2947df77eb4446a42e5c9416332370c24ef923767077a3b712,4aa77e6855f5b1d872122f9b020a372091998ba26fa437bafc3174d1a55d2f5e,,,GMAIL,17,0,0,0,0,0,0,,,0,1,1,1,1,1
277402,325d79bafc7f9955ad3d573b907ad77afb3b9bc2e431a5184916445bdb62f16e,170028,2021-09-14 17:58:10,,,,,,,,,HOTMAIL,20,0,0,0,0,0,0,,,0,1,1,1,1,1
178466,c3435732a1e86a30c206d59e25cf6a57806d399fdc3b9109bb9b33eb79146edc,170032,2019-09-13 11:03:05,,,,,,,,,GMAIL,17,0,0,0,0,0,0,,,0,1,1,1,1,1
178471,2f5d212022f2596eb0f51607cf2a523b6116fa481e72fee94fcb879480f51cd3,170037,2019-09-13 11:22:37,,,,,,,,,OUTLOOK,36,0,0,0,0,0,0,1000.0,33.0,0,1,1,1,1,1
178564,2db223d3ded8dfed96882255995ee2a0f7ff78b9b502cba8a76cffe812f0cbfa,170119,2019-09-14 09:47:32,468c64197c971245eb8e335090948146b665a1287e4f9d669f616335b096811b,,fb23254d2e88fcb9883f34665b9e013215369748f8ccfbdc0ca055ed8c4df5f0,f72d0d03e39d94fbb04c0692a0aaffed441301a1cc070f02169ca5512b87ff51,691186a5c4e75d8cb4cb6e88af5f3cfa8dd0d268dfdab585ebad03d871759b15,5d1d19af9d8f3037ef6d674bc20549f92698904ee73019a8d3554bdae7dca859,,,GMAIL,9,1,0,0,0,0,1,200.0,7.0,1,0,0,0,0,0
178632,6db0bf005799d797be5f278751e7b008188d84b704ed6f0bdc9a2aa608af4774,170181,2019-09-15 22:17:12,,,,,,,,,HOTMAIL,17,0,0,1,4,0,0,,,0,1,1,1,1,1
178666,a3cf996c791b11d223422e1cbc599b1c262e24bf48d25eb4560076249fdf39f8,170214,2019-09-16 09:23:08,,,,,,,31687370a225a6a39226ea9607febf26c9f170ce978a8969430efee2588a01cf,a6c90a34e4d5b7cce484aa2e2d930ab67852ed7914b405fdeb47b0813837d9b9,GMAIL,16,1,0,0,0,0,0,,,0,1,1,1,1,1
178674,a2ce7be773aa4e8e370bb0cb72947873086837bdaa93821c0b0523fd5f55ebfb,170221,2019-09-16 10:33:03,,,,,,,,,HOTMAIL,9,1,0,0,0,0,0,,,0,1,1,1,1,1
178680,39ca2a4e220b997e001cb11bfb680c770bd7fce3d571e04e7f5dafb3cd26bdb1,170227,2019-09-16 10:50:55,,,,,,,,,OUTROS,5,0,0,0,0,0,0,499.0,66.0,0,1,1,1,1,1
178682,f3d6f6fbe2778816f72f4b3466fdceb0b58b3a3b2e23837c15d807c2005abcae,170228,2019-09-16 11:02:29,,,,,,,,,HOTMAIL,9,0,0,0,0,0,0,,,0,1,1,1,1,1
178687,0a1320a0bb1010893fed0b65fec37bb462b0b46dfd375b32f8200e15f1a077b7,170232,2019-09-16 11:13:04,,,,,,,,,OUTROS,13,0,0,0,0,0,0,,,0,1,1,1,1,1
178701,5206d27ed38b8fed6ba9aa59eae4ad0c0d937e979209e83d8ca61a324e24c2ff,170243,2019-09-16 11:48:49,,,,,,,,,HOTMAIL,12,0,0,0,0,0,0,,,0,1,1,1,1,1
178766,1e19fd17757519dd6c47707488369300d2ca47195df761857d5cd584e6b379c1,170302,2019-09-16 18:11:28,1c1644cfd8259d00933fc7180ca0432c55a30df1618871902d3dd5b3698c10ec,,0a03c0211400c17a7d7d77b5776921478dd34d8958470959354ceac914f5c523,1bddf9c9db6d401aad97717511c340707e9aa97335897b5ed75a3cdc730c1769,846ff517ab0e088301a265b91b96a2e824cdec884e733b29b25e4332cd76b15f,7f542c1a691dd0f2824b6913dcbc0eed183fd50cb087a27895bcb316c8694028,,,OUTLOOK,11,1,0,0,0,0,1,0.0,0.0,0,1,1,1,1,1
178784,2f83ac1bb875a0e7b7626b5662258507afb327797ab371ec7c8f24f360e65ce2,170320,2019-09-16 21:52:37,4da0a14cfa5fd2aea5bee30b2782573d626c82173df5bb00220461fe41a15f16,68c58d6bdb7730912bb92aa45cead2a3ed8b046938596f2aa556324d2022bf30,4e7f363da3abcd21bc4392d5af466d696ebc4c0205e948a0176e50053f10909f,91cb5c9c30f7d55906e65075170f659773dd69adeb61152fe755875c478f6ff0,00bfc3816f1d38d59c8bca1e2e557cf08876246e98bc640ed13bfe89c4d1f2b2,773b94772be310999339044c9ee052d0f91adae60784121216102c107687520b,,,GMAIL,15,0,0,0,0,0,0,,,0,1,1,1,1,1
178785,b123ddc0726ba4fe68c664725c65827c3f8194ac330f1f4615640bed453c6590,170321,2019-09-16 21:53:08,21ca1f8a5295be74031c692fef6d3753864d356af27bea521ad6ff804e6b2e84,,f8bb17dd341c2f186e2911350e461ee57587a15527f1ef6549457ee9425b6ffd,9fa321a29643568f7167f9c7bc65a3b1d0286ed8e94b2297367b99e69407065d,26db5988c5a980dfee20570f3521bd5facf155e13e76fea0013149e6a0150015,468868f936f8c6f1205650d9a340f785dcae99d6692fad45b2f69ecd548d6094,51b8b7c204ef707cc883909ee92e8b8a183e0acace26bf0364301475c854af93,a4873a710033726e4f4f0cb72295310e7912352912644be53d7feb597693f97a,GMAIL,15,1,0,1,2,0,0,,,0,1,1,1,1,1
178802,65f80f5b648a9a1a839e85d7a54da8d9b8fcc482caa916c39c073ca93d8a4a64,170338,2019-09-17 09:03:22,,,,,,,,,HOTMAIL,16,1,0,0,0,0,0,,,0,1,1,1,1,1
178807,cbfa1de13ec39678952c5b168c2d6eb62e71b0df608c3b606f6f738dfc48be4c,170342,2019-09-17 09:22:48,ae8a6ccc1c4c98f2d0d377ae4d583620fe9b01b1b2c0d8f5728e84942dff83da,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,,,HOTMAIL,25,0,0,0,0,0,0,,,0,1,1,1,1,1
178809,cb183673cccc5049449fbe52e3ed63b83869f3eb895d65a98d7a055a392c66dc,170342,2019-09-17 09:26:07,ae8a6ccc1c4c98f2d0d377ae4d583620fe9b01b1b2c0d8f5728e84942dff83da,3d3f56c3ccf9946353207428e6bedb4c48c0cdf66b9e3a35cfe615fda7b4e4e0,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,,,HOTMAIL,25,0,0,0,0,0,0,,,0,1,1,1,1,1
178898,ce3c2885e802312cf88bdb6c8de20a99e8e5942134a84da1e7969db72958d535,170423,2019-09-17 18:34:00,,,,,,,,,HOTMAIL,20,1,0,1,3,0,0,1000.0,33.0,0,1,1,1,1,1
179032,49091eb26a415fa7ee3c45cce1cb6d8a55da102866cb1d0231b6f53ff9be5323,170548,2019-09-18 19:13:16,,,,,,,,,HOTMAIL,15,1,0,1,4,0,0,0.0,0.0,0,1,1,1,1,1
179045,12a9acb9c4c2de724a1fd9fd4e36c3a5478b7267c71833ed60f601f388e82f63,170560,2019-09-18 21:29:33,2343ae5b6ca420b6dddd18e3325970468cfb44e8e56dfadb859e44acf24f643d,,df88b166d8061603945fa62064a4005f4d31cbe4932ce65b2c3970f0f02e27f2,811929b0e082c75e044014794d63b63bc8546df2fb2dc8ada8ea4e2f621df9f4,2a1e9a0801d8faf2b1a58c41cc855180acef493b92987307f72795ac100f6692,6bce57badf392fa837964bea4f09e8f05c8cb6de3592366d29f0fd7d0cc3a118,7370d4f2fdf1871fa6b6da6b80ca3ae14f594626c1e5a55cbadbd86f057dddcc,1322eef174acf8354e59d98787a79ac8011122e84ba8591b982e38e73dcc84dd,HOTMAIL,10,0,0,1,2,1,1,200.0,33.0,0,1,1,1,1,1
179071,21c6c937a32a59ea11c4d9fd7868a600d15733a298372b382338faaf1de09e35,170585,2019-09-19 09:59:17,c135540eced739d4e38f80b2788201722fd307d824616971add0312a49a1ec28,96359c70fbfe06aadae3dd1f948a3cc64f829eb970aca54130809a6680795c51,4e7f363da3abcd21bc4392d5af466d696ebc4c0205e948a0176e50053f10909f,91cb5c9c30f7d55906e65075170f659773dd69adeb61152fe755875c478f6ff0,4fb3c7b55899aab7e9d87c27e219aa1069f51a9503952af707139dae2cd462ab,b85e55ad009526a685144c5652f529aafbd54e3c210cce921295b1ce3a145baa,,,OUTROS,10,0,0,0,0,0,1,,,1,1,0,0,0,0
179089,628b989688c143141c73e6ffd0b7566c724faa7c70cc103f4b5f223d53f25309,170603,2019-09-19 12:25:14,e274889032e215f6094cef81309ac9778aee3421d3407f6d88c938c3a55ec11c,cd0a5eafe6daa60ae3cdd17c562e03aa3d3c6dc1f3970313d9e789fb96bdcd7b,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,f65a510cd813805325b0381f1a7e27312c4940b49c64480ae000801416bd7cc2,82f70b49922d06ff45a757a2963fe99483a0d3868200c651322c4d6aaab93024,22fa380fb8b2aa7b9f0c8a84d97f3894b76e44f9d2a5ab91952f5cd442b1e78c,19c0a44d763a4567250fe7e0a49183310b42b4f6b6d49d0344e5dccf94749528,1f93e7d197e6285208e94df8c80cd566ec75ee61978e80dcd9e177ba0f797a22,OUTROS,4,0,0,0,0,0,1,200.0,33.0,1,1,0,0,0,0
179103,028bd2e99bcb1490aa4de4d655572d7fc1727a1ecd639f25399754cc4724c261,170613,2019-09-19 13:42:38,8735f294fe9a1e2be242ce4f91c8ff271b04ff111a5559ce7ff8b555a32be32c,42c91cf5821c7b429c53235a543ecf0e803231639fe83bf6e5d3008dc803594a,7ed0af50816742cf053dc3676de7c2602b967fe059412b858a6f995f6294df12,6fec334ac9911db9438e09e88e4b1943680c73d97e13879844c052e48f8cf9e3,43cc0363478d10646d970dd8d40e0c0d3f1ecf289f83359d04fbd7d5b1167f35,d0794b8fdaf14a358cd3c6d88fb057d6a412f21c0ac5b3c50233de4b8b7f1985,,,GMAIL,15,1,0,0,0,0,0,200.0,33.0,0,1,1,1,1,1
179116,13ada0aeeed24e08c17073f1e39ca94f1211db88938aa12e53999abc5eaf1872,170626,2019-09-19 16:32:27,,,,,,,,,GMAIL,17,1,0,0,0,0,0,,,0,1,1,1,1,1
179133,8920affa7485ff89a96c4e5fec5b2fe97b69a38a4bf3968fd69bc9dc3676d7a9,170640,2019-09-19 18:55:19,ae8a6ccc1c4c98f2d0d377ae4d583620fe9b01b1b2c0d8f5728e84942dff83da,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,,,GMAIL,21,1,0,0,0,0,0,200.0,33.0,0,1,1,1,1,1
179144,c407c1aecc7f50469065ec377e186c532b3c407bf53c2a9835284e62cbb22a88,170651,2019-09-20 00:03:07,b175b50500ffeb3d6f20ce56e8fd92c1ce5665f78df40509e7bfb2d564a91542,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,f65a510cd813805325b0381f1a7e27312c4940b49c64480ae000801416bd7cc2,82f70b49922d06ff45a757a2963fe99483a0d3868200c651322c4d6aaab93024,227c88cbae6f15dec692fa0345d7f31f1739a7ba6acc3b3a9a14dad84f6ff75e,9562b1c49cd651ec130c1dbbf572778fa5ba635ed7061a6a10a9a7ba356d75e7,133b2dada85ab60038cdcba5306430dfa07d154b9e0f056968cec5a9ea4c98a7,GMAIL,27,0,0,0,0,1,1,,,0,1,1,1,1,1
189306,ff1bf2bb3f2d01638c099714d7844061e7ed4fb9b0eaddd07b845ec90b24f736,170651,2020-01-13 20:04:34,b175b50500ffeb3d6f20ce56e8fd92c1ce5665f78df40509e7bfb2d564a91542,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,f65a510cd813805325b0381f1a7e27312c4940b49c64480ae000801416bd7cc2,82f70b49922d06ff45a757a2963fe99483a0d3868200c651322c4d6aaab93024,227c88cbae6f15dec692fa0345d7f31f1739a7ba6acc3b3a9a14dad84f6ff75e,,,OUTROS,4,0,0,0,0,0,1,,,0,1,1,1,1,1
189307,39804c76e1b3ae055d80450019fd69e02732e3146f03d01f11fb83b93721aa6a,170651,2020-01-13 20:11:23,b175b50500ffeb3d6f20ce56e8fd92c1ce5665f78df40509e7bfb2d564a91542,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,f65a510cd813805325b0381f1a7e27312c4940b49c64480ae000801416bd7cc2,82f70b49922d06ff45a757a2963fe99483a0d3868200c651322c4d6aaab93024,227c88cbae6f15dec692fa0345d7f31f1739a7ba6acc3b3a9a14dad84f6ff75e,,,OUTROS,10,0,0,0,0,0,1,,,0,1,1,1,1,1
179152,82108bda50091b50f5114b4aba703bd5b7325f3dc62af43c6638d5c9805f047e,170657,2019-09-20 09:11:15,,,,,,,7370d4f2fdf1871fa6b6da6b80ca3ae14f594626c1e5a55cbadbd86f057dddcc,1322eef174acf8354e59d98787a79ac8011122e84ba8591b982e38e73dcc84dd,HOTMAIL,10,0,0,0,0,0,1,200.0,33.0,1,1,1,1,1,1
179180,344f4852df5e515ecfc1a82b746c5489d1f50a44a958b1d6e68ada5d3e584f92,170682,2019-09-20 13:13:17,3cb1c420e84208e7f74bb943d4d298a98b43fce5ebc0aca652349401749b33b6,038a6ac61d7fe80e54117944e941214bc86e61f299e6a94c387b760f20c7856e,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,3bda39aa50f9364f25d290e4150cd9949c67db5e4d5a6b6eb5a5679e670d079d,515f596e8424cfebf066e27d5e4b1fa4a00b897c189f2b6cb46d2fcde385f326,629e1f09c995f875f64d06f8fd82552f1646350786f7745d8808824e58ca19f5,f14d084050c26beca19d8cb1949f4ec00868268e3ec34865221399c6cfb76682,641161487edbc485ac45d261388bd040ba7e2bcb563f08c47066c4d1be5ed696,OUTROS,10,0,0,0,0,0,1,200.0,230.0,1,0,0,0,0,0
179194,a00220959b738710a5e1a8266804a1974120b776553ac1d42a2e833694258ee6,170696,2019-09-20 15:21:40,885563a6644196371f071033e99f5a72f22e0ebf73799ac117fc25bd85911b21,ecd02a06cccc281771769922a2a5ea116dd6be425d26d5e424b908e59b499e92,95c9c1aff3dffd9ca3fc6a1dca4356ce8e03548973a47dec402ef519d8a581b7,1e85ab18e95b2f50e566f78f299bd5185a4e6b80fe95385d2c648cc1c64f156c,6aaa66d8aec6ba8b460b20f17acfde3ed4440b828ca466ad4d9d34d0e9309d08,1234d05a5eeb50e3d89719e17ec633bc76ff56cdbb314632ce409e7ec89352c4,,,OUTROS,10,0,0,0,0,0,1,,,0,1,1,1,1,1
179547,7bfd3cbdbd6d63ebeb6721e707d1ba66ab67d7d1965938a5386b4f51ff187bd8,170696,2019-09-24 18:12:38,885563a6644196371f071033e99f5a72f22e0ebf73799ac117fc25bd85911b21,ecd02a06cccc281771769922a2a5ea116dd6be425d26d5e424b908e59b499e92,95c9c1aff3dffd9ca3fc6a1dca4356ce8e03548973a47dec402ef519d8a581b7,1e85ab18e95b2f50e566f78f299bd5185a4e6b80fe95385d2c648cc1c64f156c,6aaa66d8aec6ba8b460b20f17acfde3ed4440b828ca466ad4d9d34d0e9309d08,1234d05a5eeb50e3d89719e17ec633bc76ff56cdbb314632ce409e7ec89352c4,bbe71f238fac57c3f77e338453c372328ae63a5df06c82339495b7e13e9cfa18,1f93e7d197e6285208e94df8c80cd566ec75ee61978e80dcd9e177ba0f797a22,OUTROS,10,0,0,0,0,0,1,1000.0,33.0,1,1,1,1,1,1
179671,7383de1a2077640accd714f10f2b633d5b6f02b37f9970171886911e7cb6a53a,170696,2019-09-25 17:51:18,885563a6644196371f071033e99f5a72f22e0ebf73799ac117fc25bd85911b21,ecd02a06cccc281771769922a2a5ea116dd6be425d26d5e424b908e59b499e92,95c9c1aff3dffd9ca3fc6a1dca4356ce8e03548973a47dec402ef519d8a581b7,1e85ab18e95b2f50e566f78f299bd5185a4e6b80fe95385d2c648cc1c64f156c,6aaa66d8aec6ba8b460b20f17acfde3ed4440b828ca466ad4d9d34d0e9309d08,1234d05a5eeb50e3d89719e17ec633bc76ff56cdbb314632ce409e7ec89352c4,bbe71f238fac57c3f77e338453c372328ae63a5df06c82339495b7e13e9cfa18,1f93e7d197e6285208e94df8c80cd566ec75ee61978e80dcd9e177ba0f797a22,OUTROS,10,0,0,0,0,1,1,200.0,33.0,0,1,1,1,1,1
179672,a46071b480be8ccf0c0a02953e555e158a2631ee452cc0c2651249572cee67fa,170696,2019-09-25 17:53:42,885563a6644196371f071033e99f5a72f22e0ebf73799ac117fc25bd85911b21,ecd02a06cccc281771769922a2a5ea116dd6be425d26d5e424b908e59b499e92,95c9c1aff3dffd9ca3fc6a1dca4356ce8e03548973a47dec402ef519d8a581b7,1e85ab18e95b2f50e566f78f299bd5185a4e6b80fe95385d2c648cc1c64f156c,6aaa66d8aec6ba8b460b20f17acfde3ed4440b828ca466ad4d9d34d0e9309d08,1234d05a5eeb50e3d89719e17ec633bc76ff56cdbb314632ce409e7ec89352c4,,,OUTROS,10,0,0,0,0,0,0,,,0,1,1,1,1,1
179673,dbf2452fd6ca7e4015fd78abc6120038fd6de967e196321eadadf364a2fd0b77,170696,2019-09-25 17:55:21,885563a6644196371f071033e99f5a72f22e0ebf73799ac117fc25bd85911b21,ecd02a06cccc281771769922a2a5ea116dd6be425d26d5e424b908e59b499e92,95c9c1aff3dffd9ca3fc6a1dca4356ce8e03548973a47dec402ef519d8a581b7,1e85ab18e95b2f50e566f78f299bd5185a4e6b80fe95385d2c648cc1c64f156c,6aaa66d8aec6ba8b460b20f17acfde3ed4440b828ca466ad4d9d34d0e9309d08,1234d05a5eeb50e3d89719e17ec633bc76ff56cdbb314632ce409e7ec89352c4,,,OUTROS,10,0,0,0,0,0,1,200.0,33.0,0,1,1,1,1,1
185288,4cad61ceebac1725c69c75ccd546afb519ee7d5ab6ec1bee4fb7da37871e0904,170696,2019-11-29 14:47:43,885563a6644196371f071033e99f5a72f22e0ebf73799ac117fc25bd85911b21,ecd02a06cccc281771769922a2a5ea116dd6be425d26d5e424b908e59b499e92,95c9c1aff3dffd9ca3fc6a1dca4356ce8e03548973a47dec402ef519d8a581b7,1e85ab18e95b2f50e566f78f299bd5185a4e6b80fe95385d2c648cc1c64f156c,6aaa66d8aec6ba8b460b20f17acfde3ed4440b828ca466ad4d9d34d0e9309d08,1234d05a5eeb50e3d89719e17ec633bc76ff56cdbb314632ce409e7ec89352c4,,,OUTROS,10,0,0,0,0,0,0,,,0,1,1,1,1,1
198112,75ef865488e0531b1dc298d5f891316f31496843dc0796acd0f1af2fa32d9ff6,170696,2020-03-23 15:35:17,885563a6644196371f071033e99f5a72f22e0ebf73799ac117fc25bd85911b21,ecd02a06cccc281771769922a2a5ea116dd6be425d26d5e424b908e59b499e92,95c9c1aff3dffd9ca3fc6a1dca4356ce8e03548973a47dec402ef519d8a581b7,1e85ab18e95b2f50e566f78f299bd5185a4e6b80fe95385d2c648cc1c64f156c,6aaa66d8aec6ba8b460b20f17acfde3ed4440b828ca466ad4d9d34d0e9309d08,1234d05a5eeb50e3d89719e17ec633bc76ff56cdbb314632ce409e7ec89352c4,bbe71f238fac57c3f77e338453c372328ae63a5df06c82339495b7e13e9cfa18,1f93e7d197e6285208e94df8c80cd566ec75ee61978e80dcd9e177ba0f797a22,OUTROS,10,0,0,0,0,1,1,200.0,330.0,0,1,1,1,1,1
271079,29f320e538b452b9563c48ed91cb2c0894c2f9f5b9c7979fb0499aa320d3cfe6,170696,2021-07-28 15:23:22,,,,,,,,,OUTROS,10,0,0,0,0,1,1,200.0,33.0,1,0,1,1,0,0
272365,83af3ddcf69e9d37ac0fd52afa134ad87026eb6d11e54d83dc8069f2192a9b9e,170696,2021-08-06 14:39:56,7843b3bcf4f1e0586da6b15c3fa131ba9bdfded5c27b5d73a75e29eaaaafe1e8,f4654790d4352fabbb2f6601a40639cbb9129ef41dc294b8800ce55f6e3e068e,1428569fe11e4d08482d4ef5a0ae8ba7dafb4395479ffe6145799c7fe658f5c3,de0b6dc2845e4c46af3d9f79e44ca41706cdd5c0368108a6441441cfc8d5b64d,0463025175cecba8449204c3e5c66020f9da4e397b2812405b2167c359195c2c,8fddab1c833bbc62563c2d72b13a785dcd483b80f6be39b65a557c67d82ccfef,,,GMAIL,19,0,0,0,0,0,1,200.0,33.0,0,1,1,1,1,1
274021,8418d66a68e3c29fe51dda75ab4b72f9e0895652204cf9764c3b2247c92fa687,170696,2021-08-19 17:33:03,7843b3bcf4f1e0586da6b15c3fa131ba9bdfded5c27b5d73a75e29eaaaafe1e8,f4654790d4352fabbb2f6601a40639cbb9129ef41dc294b8800ce55f6e3e068e,1428569fe11e4d08482d4ef5a0ae8ba7dafb4395479ffe6145799c7fe658f5c3,de0b6dc2845e4c46af3d9f79e44ca41706cdd5c0368108a6441441cfc8d5b64d,0463025175cecba8449204c3e5c66020f9da4e397b2812405b2167c359195c2c,8fddab1c833bbc62563c2d72b13a785dcd483b80f6be39b65a557c67d82ccfef,,,OUTROS,10,0,0,0,0,0,0,0.0,0.0,0,1,1,1,1,1
275790,1cd90e6cfa66c05057620fb066362e1e267fdc750ec5854a80db84dd599174da,170696,2021-09-01 14:27:46,7843b3bcf4f1e0586da6b15c3fa131ba9bdfded5c27b5d73a75e29eaaaafe1e8,f4654790d4352fabbb2f6601a40639cbb9129ef41dc294b8800ce55f6e3e068e,1428569fe11e4d08482d4ef5a0ae8ba7dafb4395479ffe6145799c7fe658f5c3,de0b6dc2845e4c46af3d9f79e44ca41706cdd5c0368108a6441441cfc8d5b64d,0463025175cecba8449204c3e5c66020f9da4e397b2812405b2167c359195c2c,8fddab1c833bbc62563c2d72b13a785dcd483b80f6be39b65a557c67d82ccfef,,,OUTROS,10,0,0,0,0,1,1,200.0,33.0,1,1,1,1,0,0
279228,4fb8fa2db6332f24c2a1fb00b2c184802c7846fe117ead71ce52715023129660,170696,2021-09-28 15:31:03,7843b3bcf4f1e0586da6b15c3fa131ba9bdfded5c27b5d73a75e29eaaaafe1e8,f4654790d4352fabbb2f6601a40639cbb9129ef41dc294b8800ce55f6e3e068e,1428569fe11e4d08482d4ef5a0ae8ba7dafb4395479ffe6145799c7fe658f5c3,de0b6dc2845e4c46af3d9f79e44ca41706cdd5c0368108a6441441cfc8d5b64d,0463025175cecba8449204c3e5c66020f9da4e397b2812405b2167c359195c2c,8fddab1c833bbc62563c2d72b13a785dcd483b80f6be39b65a557c67d82ccfef,,,OUTROS,10,0,0,0,0,0,1,200.0,33.0,0,1,1,1,1,1
179215,0dc41e3bcc76b1e2cc1dfccf6303cdb360b34f4ca583ada6ff83bce1e2f7e3dc,170717,2019-09-20 17:28:50,75b8ff8d609f59811523b11fed9559e2d154c67d4d67e3cee9d2e37b3be7671f,12b2ebf93d16f37b213abc1c45faa6b053882a24f27721b6cd72aa01477a4517,71250e656ef5b9bcd29d68570fa235a3cefece278dc2f6194381df9c53d3f9e8,162a355d20831f82866c489f2aed2d44441de8fb52ed185936604a8089ed64f2,1f29b2675e9377a3bb3bef80e3afd84a9cf82c87f2588a94a408d2eeb2d13cec,0e393ac4eecd803c556b8cb88c612b9117bda392d1182f0cd78f47dc7c35ebdb,94ebe2b9cd5b36c5fd75ae66705b055414c604f297a811a480d53cce4ff0dc79,0cd1a573612b6f2f676353a5a97d6f99d157a974a4cc9ec104a706101271b5af,YAHOO,16,1,0,0,0,0,0,200.0,200.0,0,1,1,1,1,1
179234,979dce3011d0d5329240ae684f025f91153b5dc7dfa39cad661edbf17d870ebd,170733,2019-09-20 23:31:42,ae8a6ccc1c4c98f2d0d377ae4d583620fe9b01b1b2c0d8f5728e84942dff83da,c135540eced739d4e38f80b2788201722fd307d824616971add0312a49a1ec28,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,,,HOTMAIL,18,0,0,0,0,0,0,,,0,1,1,1,1,1
179291,09dabee2bb5d0e835176d5507c8719c3a40d9d2740f40f8e5511691d656afe3c,170785,2019-09-22 23:10:48,,,,,,,19c0a44d763a4567250fe7e0a49183310b42b4f6b6d49d0344e5dccf94749528,1f93e7d197e6285208e94df8c80cd566ec75ee61978e80dcd9e177ba0f797a22,GMAIL,9,1,0,0,0,0,0,,,0,1,1,1,1,1
179347,9d6cff9a870d5eaf1d09b62f72eefab9587f2cbdacb5de333cac4a4e42671473,170839,2019-09-23 11:08:58,99dc7415e5a855bc9705b127a630b97fdeff8e296dffbf4ed8c92bc27fdd09d0,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,,,GMAIL,11,0,0,1,2,0,0,0.0,10.0,0,1,1,1,1,1
179379,3195617bc59ceef192266fcaf7917ea3ab3e0f17841debfeaa91d144a24574e4,170867,2019-09-23 13:34:05,,,,,,,f973643b586fa59df29b2e056890e73d4f1fc356105da525ed6093fe30dd3dd4,0cd1a573612b6f2f676353a5a97d6f99d157a974a4cc9ec104a706101271b5af,HOTMAIL,15,1,0,0,0,0,0,,,0,1,1,1,1,1
179395,b3a9a4181dde1a65e834f96e38d992ce073b712de5a8450515863e5a15deb627,170883,2019-09-23 15:02:13,01f248d3c25443df12620fca6aa63518f48714865544b021e2f123d5d2fd33d9,6662489b9a4873f56f4fe90b620245d67409754ad9c45e382ba4fa320366effe,71250e656ef5b9bcd29d68570fa235a3cefece278dc2f6194381df9c53d3f9e8,3d10ad03a3904b7e621e4a3887fb5e5743ddad6e792894315ac85228f0e77b06,6d7853afc4f5cc4c66ef21556c79688143de265780eb1892376c72b6114e2ef0,70c345bc9612d6ccb7ecde80dfd9b7be740f9241b598c71fcc3be9d6d7b0418b,f14d084050c26beca19d8cb1949f4ec00868268e3ec34865221399c6cfb76682,641161487edbc485ac45d261388bd040ba7e2bcb563f08c47066c4d1be5ed696,GMAIL,10,0,0,0,0,0,0,200.0,100.0,0,1,1,1,1,1
