account_id,account_number,document_id,account_created_at,account_primary_cnae,account_secondary_cnae,account_section_id,account_division_id,account_group_id,account_class_id,account_city,account_state,account_dominio_email,account_length_email,acccount_name_in_email,account_number_initial_email,account_number_final_email,account_number_in_email,account_settings_message,account_settings_image,fine,interest,account_email_sett_change,account_email_sett_unpaid,account_email_sett_settled,account_email_sett_charge_cancel,account_email_sett_subscription_cancel,account_email_sett_carnet_cancel
185808,e4135d2b0c6c68facebda6fbc3b9dc7d31af510d5257e5d6640f49641c4f5922,176767,2019-12-05 08:25:34,1be957cd461a95e90dcc6375e644978bf34e0446c36fd02797d868af0ccdd409,,f8bb17dd341c2f186e2911350e461ee57587a15527f1ef6549457ee9425b6ffd,45d41dd36fff5d6643d4af0a1a42cdd6f6f4b3ab5e0e4f163b0917bf604982dd,bdf713fa4bf2c970037ca90f8aa5bcf960ba19127c9f2ccec43eace853c544ec,d107678fafd5ba15c9f592822cd5197bb797c9f85ba7b9c9c6821c46a7f9a492,,,HOTMAIL,10,1,0,0,0,0,0,,,0,1,1,1,1,1
185815,fac4a907b44cd39f204b5bb93b18861c6e49587b44a3c3fb290cb8abcf4916c5,176774,2019-12-05 09:01:15,850b20addbb935a923cfda2fb472e11807b43d07147f65b9d72ab8af8c405c58,a0c2b6ad3c0626814c03e02c05f5abca1e96de22ad42f5e3b02ca15e3dae8e17,95c9c1aff3dffd9ca3fc6a1dca4356ce8e03548973a47dec402ef519d8a581b7,414c3b30d491a189483f910a585bfe6ef83bb46f5b5e29a2e26735eb28b1b206,52b2dabee659b578fb278a4718bfce932eeb8420ced5859235739abe4d4c95e4,349339f2a310a84af1e865f1d9b215b841c39f2092795b92ebb986a127d6f84a,,,GMAIL,13,0,0,0,0,0,0,0.0,0.0,0,1,1,1,1,1
185877,4c4adec50b7c90152b93962c3e6f7ddd8bf8c986a38c4b6b232f4cdf68c601b3,176829,2019-12-05 15:42:16,,,,,,,,,GMAIL,13,1,0,0,0,0,0,,,0,1,1,1,1,1
185880,1bc89b615f3b68699354e6e335d7219ebe468462ac6e39913ff3cf7ec78e6034,176832,2019-12-05 15:48:30,c135540eced739d4e38f80b2788201722fd307d824616971add0312a49a1ec28,,4e7f363da3abcd21bc4392d5af466d696ebc4c0205e948a0176e50053f10909f,91cb5c9c30f7d55906e65075170f659773dd69adeb61152fe755875c478f6ff0,4fb3c7b55899aab7e9d87c27e219aa1069f51a9503952af707139dae2cd462ab,b85e55ad009526a685144c5652f529aafbd54e3c210cce921295b1ce3a145baa,,,GMAIL,20,1,0,0,0,0,0,,,0,1,1,1,1,1
185910,960e9fc9cd7c7a08136d01a6ebb2ec844646f63954b338a037e86f9a2b26419c,176861,2019-12-05 20:55:34,935f989e6a6a5175148b57702e84ff3b4b9ef036ea4d956589aed182a80a46e2,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,3d95fc07a3d0fb573b671cb840bfc4dc42b8956590d9bb357cccdc54f928f7cf,1431ddb175f5b291d2be79fc8b9fd167c6bdc5becb6ea377b2523faf3503a64b,0621fc2ae941ba7278373a718ad9d69a940506a62d1843b07b273cd14e6e5a08,,,GMAIL,17,1,0,1,1,0,0,,,0,1,1,1,1,1
185946,1a1a4d83bc4b83d751c94ed1af826e799070b5d2cc0931f0caf568d7cf148f58,176895,2019-12-06 09:34:01,038a6ac61d7fe80e54117944e941214bc86e61f299e6a94c387b760f20c7856e,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,3d95fc07a3d0fb573b671cb840bfc4dc42b8956590d9bb357cccdc54f928f7cf,18a07ecc154927ce9f126d190bcd16d0110b4ecb15a5b7b17b8519a0eac6bd5f,96aeead612aaffcd39ff7d2b2311813d20cff7796c5964454b95df2220487690,,,OUTROS,7,0,0,0,0,0,0,,,0,1,1,1,1,1
185950,aac55b340de39a367932840de602eedb406949859b97f2294eba6f5242d78799,176899,2019-12-06 10:04:53,aa2a764c96f4d7d458a5684b53e743100f5f3c4ee2d1395a30e9ff18baf8a4c6,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,6d71aa91c7677b73c3d3b5f5ccc32095b5dff0820fb9fd3e513b3e07fc840719,78834345518531bead5b8947906588464f368e2ba48cda894395bb29b2d7403e,,,HOTMAIL,12,0,0,0,0,1,0,0.0,0.0,0,1,1,1,1,1
185995,4b1dd9045c9b450466da6a914bfe77d38f6c5e5636725339da36fdabed859d97,176942,2019-12-06 15:17:40,885563a6644196371f071033e99f5a72f22e0ebf73799ac117fc25bd85911b21,,95c9c1aff3dffd9ca3fc6a1dca4356ce8e03548973a47dec402ef519d8a581b7,1e85ab18e95b2f50e566f78f299bd5185a4e6b80fe95385d2c648cc1c64f156c,6aaa66d8aec6ba8b460b20f17acfde3ed4440b828ca466ad4d9d34d0e9309d08,1234d05a5eeb50e3d89719e17ec633bc76ff56cdbb314632ce409e7ec89352c4,48b476897c7619e2397e1b6cbd611da705a1703923e6fb72221aa6bc15927b1e,1322eef174acf8354e59d98787a79ac8011122e84ba8591b982e38e73dcc84dd,GMAIL,13,1,0,1,5,0,0,100.0,330.0,0,1,1,1,1,1
186016,0f729624a749e55301a01f044e02153d9318fdcc1a096a8c40938997e7722cea,176960,2019-12-06 18:39:11,e142c3a336baee1833f58d71b56609ec5d15a9744baf4c25492f27344e416dae,,f8bb17dd341c2f186e2911350e461ee57587a15527f1ef6549457ee9425b6ffd,9fa321a29643568f7167f9c7bc65a3b1d0286ed8e94b2297367b99e69407065d,26db5988c5a980dfee20570f3521bd5facf155e13e76fea0013149e6a0150015,f643df5b33b2f53fc9d0bb1e19f2a788db0b1ae40f94b90f9ded2dfdca95f8f7,,,GMAIL,18,1,0,1,6,0,1,,,0,1,1,1,1,1
186091,8eba93e2ab065f746eba386a26dcb0f701ebe056a03c35377c8038da6e99ffb5,177026,2019-12-09 08:48:02,,,,,,,4445269875474df2438231df503195e18918aef0178ad9ae890621ea79261c2d,b32d0b7e7c49da16b395fdf75eedc83ae040778d6c5603a6e169f3c3d5beb0e0,GMAIL,12,0,0,1,4,0,1,200.0,33.0,0,1,1,1,1,1
186132,7e7e08efb01aa0ec42b50d02c4fb2c85053843ae83e331130112cc5f3b7f10de,177067,2019-12-09 10:17:05,ae8a6ccc1c4c98f2d0d377ae4d583620fe9b01b1b2c0d8f5728e84942dff83da,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,2e5c2c2b2f7c393372b9d368340eb8017515522e01a871a50faf4e724a757bd3,ec8b20c42285588dab2ffcea6fbe7a53a721659039a869e280f9d3a299384efb,HOTMAIL,15,0,0,0,0,0,1,200.0,33.0,1,0,0,0,0,0
191577,cef0e82857a92bcbdcf72c80e488104f0558a04a7a6b6dfe041d523fe04177de,177067,2020-01-30 15:37:03,ae8a6ccc1c4c98f2d0d377ae4d583620fe9b01b1b2c0d8f5728e84942dff83da,aa2a764c96f4d7d458a5684b53e743100f5f3c4ee2d1395a30e9ff18baf8a4c6,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,,,HOTMAIL,15,0,0,0,0,0,0,,,0,1,1,1,1,1
191578,85f0ed60345b434703b74335819a17071ce59730e538d9b21765aee953040181,177067,2020-01-30 15:39:10,ae8a6ccc1c4c98f2d0d377ae4d583620fe9b01b1b2c0d8f5728e84942dff83da,aa2a764c96f4d7d458a5684b53e743100f5f3c4ee2d1395a30e9ff18baf8a4c6,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,,,HOTMAIL,15,0,0,0,0,0,0,,,0,1,1,1,1,1
186139,69bb74de18048186347692fbc934a5dbe5815acaa0c1d709b85e9caa0202564c,177074,2019-12-09 11:00:12,,,,,,,,,HOTMAIL,13,1,0,0,0,0,0,,,0,1,1,1,1,1
186150,bbb2117200d2b2412928e4d3272c2ac293190afcd818a7243e6da06fe8de4ab7,177082,2019-12-09 12:31:36,,,,,,,,,GMAIL,16,1,0,0,0,0,0,,,0,1,1,1,1,1
186172,b8bf9ddb5102f204a7a2d3083a2b90e94a183c66aac66f1221f1649945e771d4,177103,2019-12-09 15:12:29,ae8a6ccc1c4c98f2d0d377ae4d583620fe9b01b1b2c0d8f5728e84942dff83da,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,,,OUTROS,14,1,0,0,0,0,0,200.0,33.0,0,1,1,1,1,1
186232,b771e9838bd7b8d16fa855293919401e81eca9edccdaaa914eee96f7372db5d7,177157,2019-12-10 08:43:58,f50183374cd24221670ccd66d37dd35be47b9efda41c67612ffa15f07c236d70,ec153056351fd107b5953bafaffa7571d8d8899e08daeeef1f168d42f176ad33,df88b166d8061603945fa62064a4005f4d31cbe4932ce65b2c3970f0f02e27f2,811929b0e082c75e044014794d63b63bc8546df2fb2dc8ada8ea4e2f621df9f4,2a1e9a0801d8faf2b1a58c41cc855180acef493b92987307f72795ac100f6692,6bce57badf392fa837964bea4f09e8f05c8cb6de3592366d29f0fd7d0cc3a118,,,HOTMAIL,16,1,0,0,0,0,0,,,0,1,1,1,1,1
186261,461ca1694e50d259de0c7bab8c4c58331f868c16b2922e3f106029fb9cce9b86,177183,2019-12-10 11:35:45,,,,,,,57c55e74d1447881ddf134358379e88546d37e597e3e50857ef20f469b37eaf4,276110b69d262e708b06cebd856c61e4153c7a52287b439ad2e78dbaeefd52bd,GMAIL,14,0,0,0,4,0,0,,,0,1,1,1,1,1
186333,34c93da779f62c5b8b6cc150711371a14a23b918828a6975f2f58876d684d370,177252,2019-12-11 10:19:24,,,,,,,41d8418e01477b64d8fdd49bb4bdeaaa43b7482adec4db4602b91585eba6e122,b32d0b7e7c49da16b395fdf75eedc83ae040778d6c5603a6e169f3c3d5beb0e0,HOTMAIL,9,1,0,0,0,0,0,,,0,1,1,1,1,1
186349,aab300918c6249273c3c70810f417916c625673f68a71e9b81e0be69538a3bc8,177268,2019-12-11 10:23:49,7e1c6aa0767ea697fd04adcbbfc997d6809fe26aa00bd29350e812b3ffefbc5e,939579a37037f3c6e1aa92f407fd565403977b820d57aa47d88832aec83ff84a,4e7f363da3abcd21bc4392d5af466d696ebc4c0205e948a0176e50053f10909f,91cb5c9c30f7d55906e65075170f659773dd69adeb61152fe755875c478f6ff0,2a161f3c6686f45d888781997803754629139a92eb978d3f1580f72b2fdcac68,9e0c1bac9317f21da1a40d7920eeeb4f174d74b5a019426569db3f2b8c64679c,b765953028cd0654dd7cb5b9798b980c66dc0b07dd803ee92cc85b09e7914785,bc3b506c561b539ef01d9f4ec101a0351890aa499fca1b519f50970597452eef,GMAIL,18,0,0,1,4,1,1,200.0,33.0,0,1,1,1,1,1
186367,aaba8d5742d69abdebf7c9e0b6383cea2263cd79ed02b095243e7a76acac0e9e,177285,2019-12-11 12:17:34,a2ca2a336910f07c2731433a9d71c70c007926861648355d935ff9a0bacbf504,,df88b166d8061603945fa62064a4005f4d31cbe4932ce65b2c3970f0f02e27f2,811929b0e082c75e044014794d63b63bc8546df2fb2dc8ada8ea4e2f621df9f4,2a1e9a0801d8faf2b1a58c41cc855180acef493b92987307f72795ac100f6692,eb9c711137902b83ad9a87d4f1c4c52be009625d9f7d611c51a05599a44bd8a8,05a96da69857b95da589bfe7e66182dc5032ddb412e174ca173f5a6840f6bf33,0cd1a573612b6f2f676353a5a97d6f99d157a974a4cc9ec104a706101271b5af,GMAIL,15,0,0,0,0,0,0,1000.0,100.0,0,1,1,1,1,1
186434,cf4af489ff8b97b2eb3cfdacda7c7519e46d44582f856bbedb5133f6f5209cff,177351,2019-12-11 21:25:57,b78b6322564c8ef78328ba3c97f62eafa8d4565584b2674ef62a2b68bc1fe3ec,,fb23254d2e88fcb9883f34665b9e013215369748f8ccfbdc0ca055ed8c4df5f0,74469fb38c58586405422c407df6b98ad3100fcd07d9c820a1cf2dd6e7283eed,bb66d6b58d8cdb9ae3b5d1dde6af0a04432b278452d630dcd9204034c86459b8,05f16d0f99088bc24736087acb2575057e6f3d2fe73f2d48b26cad29ca3f3f46,,,OUTROS,7,0,0,0,0,0,0,0.0,0.0,0,1,1,1,1,1
186461,3b7bce27679612eb3df84daf217fd87d50a486aff14ca3b0a82aa6563b7efaae,177378,2019-12-12 08:50:45,d5eb6398b3f724e1bf838c1c5a3810219f85c826772c9055c85f6c3676f8d4e6,2f6b2a9554577d11a45d679238309f43b078e6ac86a38df69cd6ddca22b63c1f,fb23254d2e88fcb9883f34665b9e013215369748f8ccfbdc0ca055ed8c4df5f0,f72d0d03e39d94fbb04c0692a0aaffed441301a1cc070f02169ca5512b87ff51,691186a5c4e75d8cb4cb6e88af5f3cfa8dd0d268dfdab585ebad03d871759b15,5d1d19af9d8f3037ef6d674bc20549f92698904ee73019a8d3554bdae7dca859,a85df380cbe924866f1251c051962ef9a537298fdd9548d4304357f201033125,0cd1a573612b6f2f676353a5a97d6f99d157a974a4cc9ec104a706101271b5af,OUTROS,6,0,0,0,0,0,1,500.0,83.0,0,1,1,1,1,1
186476,58e11a07d402160443745fd175edb613368cd7109fe676412b2f63ba3fc458fd,177393,2019-12-12 11:06:32,e142c3a336baee1833f58d71b56609ec5d15a9744baf4c25492f27344e416dae,,f8bb17dd341c2f186e2911350e461ee57587a15527f1ef6549457ee9425b6ffd,9fa321a29643568f7167f9c7bc65a3b1d0286ed8e94b2297367b99e69407065d,26db5988c5a980dfee20570f3521bd5facf155e13e76fea0013149e6a0150015,f643df5b33b2f53fc9d0bb1e19f2a788db0b1ae40f94b90f9ded2dfdca95f8f7,f14d084050c26beca19d8cb1949f4ec00868268e3ec34865221399c6cfb76682,641161487edbc485ac45d261388bd040ba7e2bcb563f08c47066c4d1be5ed696,HOTMAIL,9,0,0,0,0,1,1,200.0,33.0,0,1,1,1,1,1
186477,3e826b066b1c4d3f2393a8971294e8b6fa24876bdbb73a0a707a6b25cb1983b8,177394,2019-12-12 11:07:02,3cb1c420e84208e7f74bb943d4d298a98b43fce5ebc0aca652349401749b33b6,c135540eced739d4e38f80b2788201722fd307d824616971add0312a49a1ec28,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,3bda39aa50f9364f25d290e4150cd9949c67db5e4d5a6b6eb5a5679e670d079d,515f596e8424cfebf066e27d5e4b1fa4a00b897c189f2b6cb46d2fcde385f326,629e1f09c995f875f64d06f8fd82552f1646350786f7745d8808824e58ca19f5,,,HOTMAIL,27,1,0,0,0,1,1,200.0,33.0,0,1,1,1,1,1
186523,0265b8742a619b55743a3b470b2954b97d9daf7924d9e51baa00189b3d471555,177436,2019-12-12 16:02:53,,,,,,,,,HOTMAIL,14,1,0,0,0,0,0,0.0,0.0,0,1,1,1,1,1
186561,65fdf5a0c80356784fa49cd8dbb60d6396cde59a448a35140e044e7c507f41a0,177471,2019-12-12 22:12:50,95466f5939e731f39d97bd643f07ab39f5c5250c4f61888c66aeb7ad0938d135,,7ed0af50816742cf053dc3676de7c2602b967fe059412b858a6f995f6294df12,63182af07ac5291e38460496fc7cb62378065951ba73ec743e130fed0aadc9bb,3930fb384766baa8095fe134fe8dbce6888714c18eb11b025d667c7c07c66381,f853f9592260080dafaa428a7d53c0b6d047435c5d76b16e66d8c2b55f83b6a0,,,GMAIL,13,0,0,1,10,0,0,,,0,1,1,1,1,1
186564,b4cbfd850f09043e1286758ff7777239eeac609bd30e9d5ffd57775def0e612d,177472,2019-12-13 02:36:24,,,,,,,dde52a1c8c344a47bf7d4a337d9fc5c5a0fa5989eda0ee605cfcc9700713640b,1322eef174acf8354e59d98787a79ac8011122e84ba8591b982e38e73dcc84dd,GMAIL,9,0,0,0,0,0,0,500.0,330.0,0,1,1,1,1,1
263616,34a73227c70784b01bf1aeb9ea6c9a48d8435fb99edab3d3ec7133b3cb6e521c,177472,2021-05-31 20:58:38,,,,,,,,,GMAIL,9,0,0,0,0,0,0,200.0,33.0,0,1,1,1,1,1
186589,3181a5b063989b0fec234ab493c2a9e59dba5c4f2ce919bfccfd5bf920edff04,177496,2019-12-13 09:53:50,,,,,,,,,YAHOO,10,0,0,1,2,0,0,100.0,0.0,0,1,1,1,1,1
186608,653060500723853dd3bdeb877da58c10eb9053c68fc83203390c6603de2905e9,177513,2019-12-13 13:04:11,52e837c83b91561a7dbd0705cb7e501b4ba15ea13ebf336f30a7f98af8c58ba8,f95f9e8abbca0b1291308ec254cc431d147716d075708ff1514371fcf26746fc,df88b166d8061603945fa62064a4005f4d31cbe4932ce65b2c3970f0f02e27f2,811929b0e082c75e044014794d63b63bc8546df2fb2dc8ada8ea4e2f621df9f4,66465e881e1aa6ad0a4d72a33c73fc3dd5d9633fff42d18ee4356c32abab24f4,5c9c566226e307b15b12ee64ec8cf1ef2aa7f7a24c3bdfa8c2b14f528fee1a42,3e8824f79ec4bab6c6001b4646a6341ae3d45aaa721ac43fbc0acc1ae2c12ebf,1f93e7d197e6285208e94df8c80cd566ec75ee61978e80dcd9e177ba0f797a22,OUTROS,14,0,0,0,0,0,1,,,0,1,1,1,1,1
186630,9d18674d8f442d4ba760428602be7525f972c7741c7d1a96313776481cf16854,177535,2019-12-13 15:15:57,e0860b7c535f12f722d7b13592c6793be2662c562a6f4e8752742bc36da56925,,95c9c1aff3dffd9ca3fc6a1dca4356ce8e03548973a47dec402ef519d8a581b7,0404a61065d4279511006c535b5ec3f3a018b9f825e94c70ba37282571ea5b34,759851a4b9b046fc75713636746837d7216dd30b3e151e6c932e8e18c30c9cb7,c0cc3de8b515fbcedf8adb6f785ee260b0ff01747307be5a3ebfcce67f03b4c1,,,OUTROS,9,1,0,0,0,0,1,200.0,33.0,0,1,1,1,1,1
186635,2ddeaac433cbe65b55c366a916b9b90ccda6ae6c09b9bb586bc5bb5317ab6496,177540,2019-12-13 15:58:36,,,,,,,9d55e56c48af192bc2c9179bf636d612934bfda502d2161a07fbae9ce69cc87d,b32d0b7e7c49da16b395fdf75eedc83ae040778d6c5603a6e169f3c3d5beb0e0,HOTMAIL,16,0,0,0,0,0,0,,,0,1,1,1,1,1
186650,1e4b5292da61584f77e11e8ca5f290427c65fd5b293c0408ef387c8b1b75331f,177553,2019-12-13 18:12:38,,,,,,,ccefa529b76b1f350ce89d2550dae0f84a8653673a163c6e765d0a37ec8be693,b407f6ed0d4e817bc0984afe2d10e9022f107b9127f8be732fb57c892d827307,GMAIL,14,0,0,0,0,0,0,0.0,0.0,0,1,1,1,1,1
217375,1dc79d82c345cf8560cc37138cf63f1e9691f0d69d7aa019dbb79c0cfeec26db,177553,2020-07-27 13:22:49,ae8a6ccc1c4c98f2d0d377ae4d583620fe9b01b1b2c0d8f5728e84942dff83da,96359c70fbfe06aadae3dd1f948a3cc64f829eb970aca54130809a6680795c51,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,,,GMAIL,14,0,0,0,0,0,0,0.0,0.0,0,1,1,1,1,1
186656,84e8fba133e732dffab25e677eb4e2ff8fe1f06fd15f239c93c7b495526f1712,177559,2019-12-13 20:24:35,1be957cd461a95e90dcc6375e644978bf34e0446c36fd02797d868af0ccdd409,,f8bb17dd341c2f186e2911350e461ee57587a15527f1ef6549457ee9425b6ffd,45d41dd36fff5d6643d4af0a1a42cdd6f6f4b3ab5e0e4f163b0917bf604982dd,bdf713fa4bf2c970037ca90f8aa5bcf960ba19127c9f2ccec43eace853c544ec,d107678fafd5ba15c9f592822cd5197bb797c9f85ba7b9c9c6821c46a7f9a492,,,OUTROS,16,1,0,0,0,0,0,,,0,1,1,1,1,1
186758,2154afaf7a972d859fb16fa522c04228e925f127a3a5f922831c53561ba0deb6,177651,2019-12-16 18:53:43,810c12d9846eee1751c974b6ff3fbe47884f3a7aa8f08cd97946298ad60e6bfc,,95c9c1aff3dffd9ca3fc6a1dca4356ce8e03548973a47dec402ef519d8a581b7,414c3b30d491a189483f910a585bfe6ef83bb46f5b5e29a2e26735eb28b1b206,52b2dabee659b578fb278a4718bfce932eeb8420ced5859235739abe4d4c95e4,f2e492c28ae9ba36a0b809baa100be9700ce6b6d9a52cd93f556ad38571dea15,,,OUTROS,9,0,0,0,0,0,0,,,0,1,1,1,1,1
186777,fef13d016100296d1eef7516300bdf1692cf52f4e0740806aa5fdb189770ae8b,177665,2019-12-17 15:56:45,ae8a6ccc1c4c98f2d0d377ae4d583620fe9b01b1b2c0d8f5728e84942dff83da,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,,,OUTROS,10,0,0,0,0,0,0,200.0,33.0,0,1,1,1,1,1
186787,5db227a0987fe9eed77f97b8dc2dac5e06fe0d8af4cf486b76e966d25489beca,177673,2019-12-17 16:33:37,,,,,,,ed9a02481856c06e6369bb8c4a295d49797981dfb9cfa17d281f9b7391d341d4,ed433766d99548f2c38bbaffa0cdc9459759e0b32b575cedf6bb58b55114484e,GMAIL,11,0,0,0,0,0,0,,,0,1,1,1,1,1
186889,70524eae3c20f2d8adea61e90be5d880b4d267673df941446f18d73f91a405e0,177774,2019-12-17 19:35:56,,,,,,,,,HOTMAIL,19,1,0,0,0,0,0,,,0,1,1,1,1,1
186905,5ca7cf978f9fa57b97108b548cce614a10ac0439dc61941c257e0bb997877b76,177790,2019-12-17 21:15:35,,,,,,,,,GMAIL,20,0,0,0,0,0,1,500.0,33.0,0,1,1,1,1,1
186912,99f26cbbc04ff96f49493e65ca8c044c062e40885591b39541313e7529ed3b92,177796,2019-12-17 21:50:56,ae8a6ccc1c4c98f2d0d377ae4d583620fe9b01b1b2c0d8f5728e84942dff83da,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,d2c2ed97b697942984b7c565043e2f296d3c4dc107db506c45e84d152f850ba2,72200a3267dd8cad0d8ace0d32668fd68496620b18e0f4a14a554ccba0854198,GMAIL,18,1,0,0,0,0,1,300.0,5.0,0,1,1,1,1,1
186918,1ce26fe8c38efb6f012d9baf47814f093cf6baf5cf54d5b5e22ed400668a2fe2,177801,2019-12-18 08:20:58,ae8a6ccc1c4c98f2d0d377ae4d583620fe9b01b1b2c0d8f5728e84942dff83da,78df8a614d059d59d56e926d109d3b8a4e3b82e596b65fdf99b36b90fba64172,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,8cde1028af2a4e78ce12c9889b8457a3a29a0deb7d6a2648a85ae524d5c64285,0cd1a573612b6f2f676353a5a97d6f99d157a974a4cc9ec104a706101271b5af,OUTLOOK,18,1,0,0,0,0,0,,,0,1,1,1,1,1
186982,2cb5654f73ae98afc3992e3d99dce324838297ed9ba3a9cd3d2a5d1f03ec4f7f,177863,2019-12-18 12:31:08,0c5056e0c46dc29e613a8cc719da063d7eb149358e07450b2ad89c8def80b1d7,99b2f996c2a624197a6eb36d38070fc0973ea62504a769fc61021a6b1fff40e2,f8bb17dd341c2f186e2911350e461ee57587a15527f1ef6549457ee9425b6ffd,45d41dd36fff5d6643d4af0a1a42cdd6f6f4b3ab5e0e4f163b0917bf604982dd,97254c0842939a0de0bc4aff353e9dd7b21036b92e2dd329b5f1655ddc3a72ee,96858a6470ce516aef94620a2b64bf6efac275add6963593dc9ff06204fb853b,312cca881257c9140661a873f5693e24d442669a52b106b4abcfe90448b1fd99,0cd1a573612b6f2f676353a5a97d6f99d157a974a4cc9ec104a706101271b5af,OUTROS,10,0,0,0,0,1,1,200.0,330.0,0,1,1,1,1,1
186999,40ff8c4551f5439a5b2d4037e97c791e1a370db21c4001a55e9c26a9b859c92e,177880,2019-12-18 14:27:10,626f64cacb717d199b289652a124ac8c2103bf1da4cfc4d9c06cddadf8411c33,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,3bda39aa50f9364f25d290e4150cd9949c67db5e4d5a6b6eb5a5679e670d079d,515f596e8424cfebf066e27d5e4b1fa4a00b897c189f2b6cb46d2fcde385f326,acf7dce3a1c6cbacab4c7e648a0c1e1236f69783d2b9fd9621c15f34e60026aa,,,GMAIL,12,1,0,0,0,1,1,,,0,1,1,1,1,1
187012,b85be71d266f657a64dfdef0fe22072ff81bcd79a100666440244e76666b140c,177891,2019-12-18 15:36:03,ae8a6ccc1c4c98f2d0d377ae4d583620fe9b01b1b2c0d8f5728e84942dff83da,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,81d1e8b3b0e4a9b8433c5f94ef68e19c67850cd977c066905fb03191e38512be,1322eef174acf8354e59d98787a79ac8011122e84ba8591b982e38e73dcc84dd,GMAIL,20,1,0,0,0,0,0,200.0,33.0,0,1,1,1,1,1
187098,d87c731eedffcc704adc0b1fdbb345377f75190ffc0b04027db1a7996dd3d316,177970,2019-12-19 08:42:11,b78b6322564c8ef78328ba3c97f62eafa8d4565584b2674ef62a2b68bc1fe3ec,,fb23254d2e88fcb9883f34665b9e013215369748f8ccfbdc0ca055ed8c4df5f0,74469fb38c58586405422c407df6b98ad3100fcd07d9c820a1cf2dd6e7283eed,bb66d6b58d8cdb9ae3b5d1dde6af0a04432b278452d630dcd9204034c86459b8,05f16d0f99088bc24736087acb2575057e6f3d2fe73f2d48b26cad29ca3f3f46,,,OUTLOOK,15,1,0,0,0,0,0,,,0,1,1,1,1,1
